일자,평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 유의 파고(m),갈치(상) 어획량,갈치(중) 어획량,갈치(하) 어획량,고등어(상) 어획량,고등어(중) 어획량,고등어(하) 어획량,갈고등어 어획량,갑오징어 어획량,오징어A 어획량,갈치(상) 단가,갈치(중) 단가,갈치(하) 단가,고등어(상) 단가,고등어(중) 단가,고등어(하) 단가,갈고등어 단가,갑오징어 단가,오징어A 단가
2023-05-20,1011.5,86.0,17.9,17.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,1007.6,86.0,18.0,17.6,0.6,0.0,0.0,0.0,54.0,360.0,2736.0,16074.0,0.0,0.0,0.0,0.0,0.0,14259.0,13889.0,9114.0,2632.0,0.0,0.0
2023-05-23,1010.6,83.0,17.7,17.8,0.8,36.0,72.0,0.0,270.0,10926.0,21582.0,42750.0,18.0,0.0,16667.0,4097.0,0.0,11956.0,7527.0,5238.0,1842.0,5944.0,0.0
2023-05-24,1015.5,83.0,18.3,18.0,0.4,36.0,0.0,18.0,72.0,540.0,5292.0,5958.0,0.0,0.0,9444.0,0.0,1667.0,10556.0,8889.0,6328.0,3341.0,0.0,0.0
2023-05-25,1017.5,86.0,18.7,18.5,0.4,126.0,36.0,0.0,144.0,1890.0,3150.0,13032.0,54.0,18.0,13730.0,4389.0,0.0,13264.0,7839.0,4230.0,1261.0,8519.0,5556.0
2023-05-27,1019.1,96.0,20.3,19.4,0.5,0.0,10.0,0.0,90.0,396.0,1710.0,1710.0,90.0,0.0,0.0,6600.0,0.0,11667.0,8889.0,6798.0,3445.0,10511.0,0.0
2023-05-29,1011.3,99.0,19.6,18.8,0.7,262.0,144.0,18.0,558.0,2970.0,8604.0,38574.0,72.0,0.0,6038.0,3958.0,1111.0,10376.0,8063.0,6948.0,1502.0,8750.0,0.0
2023-05-31,1011.2,86.0,19.6,19.3,1.4,270.0,0.0,0.0,270.0,936.0,6912.0,41562.0,0.0,0.0,5000.0,0.0,0.0,18333.0,9562.0,7342.0,1778.0,0.0,0.0
2023-06-01,1007.2,94.0,18.6,19.1,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,8611.0,0.0
2023-06-02,1001.2,92.0,21.2,20.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5465.0
2023-06-03,1007.9,84.0,20.7,20.2,0.6,0.0,0.0,36.0,702.0,4392.0,12402.0,110634.0,0.0,3276.0,0.0,0.0,1389.0,8419.0,6844.0,5368.0,1421.0,0.0,4905.0
2023-06-05,1010.8,83.0,20.7,19.3,0.5,0.0,0.0,18.0,0.0,0.0,0.0,216.0,0.0,5022.0,0.0,0.0,2500.0,0.0,0.0,0.0,278.0,0.0,3980.0
2023-06-06,1007.8,88.0,19.4,18.9,0.5,0.0,0.0,54.0,0.0,90.0,324.0,4878.0,0.0,5264.0,0.0,0.0,2500.0,0.0,17222.0,8981.0,2031.0,0.0,3365.0
2023-06-07,1009.7,94.0,19.5,19.0,0.6,11214.0,0.0,126.0,18.0,108.0,252.0,6426.0,0.0,8532.0,3413.0,0.0,1611.0,8889.0,13333.0,8095.0,1798.0,0.0,3236.0
2023-06-08,1006.4,91.0,20.4,19.8,0.5,0.0,0.0,0.0,360.0,1746.0,14238.0,11844.0,0.0,18.0,0.0,0.0,0.0,8333.0,5747.0,2655.0,1875.0,0.0,16667.0
2023-06-09,1005.4,97.0,19.8,19.1,0.6,7380.0,126.0,6948.0,108.0,360.0,1548.0,21924.0,36.0,612.0,4669.0,2778.0,2100.0,17778.0,12306.0,7826.0,1760.0,6111.0,7747.0
2023-06-12,1005.9,98.0,22.2,21.9,0.6,774.0,11700.0,8010.0,126.0,1206.0,6804.0,119178.0,108.0,14310.0,10902.0,3537.0,1642.0,14762.0,7334.0,6352.0,1268.0,10046.0,2563.0
2023-06-13,1004.7,93.0,22.3,22.3,0.4,36.0,342.0,36.0,72.0,846.0,3996.0,106308.0,0.0,17478.0,8056.0,3436.0,2222.0,11250.0,11152.0,6831.0,1410.0,0.0,2480.0
2023-06-14,1006.0,92.0,22.1,22.1,0.4,1350.0,4878.0,9198.0,0.0,0.0,0.0,54.0,162.0,6228.0,8137.0,3531.0,1953.0,0.0,0.0,0.0,3259.0,12654.0,3258.0
2023-06-15,1008.9,87.0,21.9,22.4,0.4,270.0,18.0,1458.0,54.0,234.0,1062.0,43974.0,0.0,5328.0,7944.0,5111.0,1944.0,16667.0,16453.0,8670.0,1607.0,0.0,4069.0
2023-06-16,1013.1,90.0,22.0,21.9,0.4,234.0,324.0,414.0,306.0,630.0,2610.0,89316.0,0.0,9576.0,5556.0,5231.0,1630.0,9706.0,6429.0,4770.0,1057.0,0.0,3191.0
2023-06-17,1012.8,91.0,21.4,20.5,0.4,18.0,1062.0,360.0,1962.0,3726.0,13518.0,224766.0,18.0,30726.0,6667.0,3674.0,2078.0,8802.0,5507.0,4668.0,1329.0,2222.0,3219.0
2023-06-19,1007.4,92.0,22.1,21.2,1.0,2502.0,10962.0,11448.0,522.0,1818.0,3780.0,45720.0,0.0,42066.0,9477.0,3802.0,2057.0,10531.0,6684.0,4748.0,1417.0,0.0,2649.0
2023-06-20,1006.2,89.0,22.1,21.3,1.2,36.0,0.0,3168.0,1296.0,2952.0,10440.0,124578.0,0.0,0.0,5556.0,0.0,1811.0,8129.0,4199.0,4097.0,1252.0,0.0,0.0
2023-06-21,1002.3,97.0,21.7,21.3,1.2,2070.0,12798.0,17550.0,0.0,0.0,0.0,0.0,0.0,4158.0,8389.0,3800.0,1854.0,0.0,0.0,0.0,0.0,0.0,4005.0
2023-06-22,1003.5,94.0,22.0,21.8,0.9,1026.0,8442.0,6804.0,0.0,0.0,0.0,54.0,0.0,0.0,9113.0,4111.0,2233.0,0.0,0.0,0.0,2500.0,0.0,0.0
2023-06-23,1010.1,90.0,22.5,21.8,0.8,4356.0,16704.0,0.0,0.0,0.0,0.0,18.0,0.0,36.0,7474.0,3780.0,0.0,0.0,0.0,0.0,1667.0,0.0,4500.0
2023-06-24,1015.3,92.0,22.1,21.7,0.7,216.0,0.0,7128.0,0.0,0.0,0.0,36.0,0.0,0.0,7148.0,0.0,1638.0,0.0,0.0,0.0,4583.0,0.0,0.0
2023-06-26,1010.4,99.0,23.6,21.6,1.0,20754.0,3006.0,16074.0,486.0,2196.0,5382.0,165744.0,18.0,18.0,3722.0,2942.0,1538.0,7994.0,5739.0,4146.0,1086.0,2778.0,667.0
2023-06-27,1011.2,99.0,22.4,20.9,1.3,0.0,3294.0,918.0,1260.0,3492.0,10962.0,210870.0,0.0,0.0,0.0,3256.0,1379.0,7730.0,6152.0,5251.0,1132.0,0.0,0.0
2023-06-28,1010.3,96.0,21.7,21.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,1005.1,99.0,23.1,21.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.0
2023-06-30,1002.3,99.0,22.3,20.9,1.4,144.0,2808.0,126.0,288.0,648.0,2052.0,27504.0,0.0,0.0,8507.0,3192.0,1667.0,13264.0,8213.0,5507.0,1654.0,0.0,0.0
2023-07-03,1006.8,99.0,23.2,22.6,0.8,36.0,1782.0,0.0,1062.0,2250.0,9072.0,181584.0,18.0,0.0,9583.0,4474.0,0.0,7845.0,7052.0,6010.0,1491.0,14778.0,0.0
2023-07-04,1003.4,99.0,23.5,22.8,0.8,0.0,2538.0,108.0,126.0,252.0,1080.0,61362.0,0.0,0.0,0.0,4671.0,1500.0,15317.0,11766.0,7753.0,1713.0,0.0,0.0
2023-07-05,997.2,97.0,22.9,21.1,1.1,1224.0,3456.0,18.0,396.0,540.0,2664.0,62622.0,0.0,90.0,4636.0,4533.0,1944.0,15303.0,11657.0,8387.0,1877.0,0.0,3133.0
2023-07-06,1003.9,99.0,21.7,21.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-08,1003.9,99.0,22.4,22.1,1.4,864.0,3240.0,1638.0,324.0,972.0,4356.0,80298.0,0.0,20.0,3314.0,3298.0,2054.0,11404.0,9315.0,7183.0,1729.0,0.0,2000.0
2023-07-10,1006.8,99.0,23.2,22.1,1.2,72.0,1242.0,324.0,288.0,1260.0,5976.0,356916.0,0.0,234.0,6694.0,3483.0,2691.0,11444.0,8225.0,5209.0,1471.0,0.0,4996.0
2023-07-11,1007.8,99.0,23.5,21.8,1.1,0.0,522.0,504.0,882.0,5958.0,44748.0,546840.0,18.0,1152.0,0.0,3389.0,802.0,12149.0,7305.0,5874.0,1602.0,1944.0,1965.0
2023-07-12,1007.0,99.0,23.2,21.1,1.0,198.0,648.0,11700.0,1638.0,18144.0,71964.0,369504.0,0.0,508.0,8485.0,3849.0,1588.0,10172.0,5070.0,4191.0,1498.0,0.0,2232.0
2023-07-13,1007.3,99.0,23.7,21.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.0,0.0
2023-07-15,1004.9,99.0,22.6,19.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,1013.4,99.0,24.5,23.0,1.0,108.0,3708.0,1098.0,846.0,9036.0,53658.0,486180.0,0.0,100.0,9630.0,3928.0,2261.0,7910.0,5472.0,3982.0,1451.0,0.0,6600.0
2023-07-18,1010.6,99.0,24.8,23.1,1.2,126.0,666.0,5850.0,738.0,13050.0,55476.0,454968.0,36.0,75058.0,11508.0,3872.0,2164.0,8896.0,4344.0,2338.0,1412.0,3472.0,6297.0
2023-07-19,1007.8,98.0,23.2,22.3,1.2,36.0,2646.0,1062.0,1026.0,5760.0,25974.0,313656.0,0.0,108.0,15278.0,3319.0,1849.0,5945.0,4935.0,3464.0,1447.0,0.0,1741.0
2023-07-20,1009.8,97.0,23.3,22.8,0.6,414.0,1278.0,6120.0,252.0,2034.0,5328.0,125820.0,0.0,512.0,8203.0,2958.0,2196.0,7460.0,5601.0,3979.0,1434.0,0.0,2586.0
2023-07-21,1013.2,98.0,24.7,23.8,0.5,360.0,504.0,10332.0,1134.0,7974.0,35640.0,476622.0,0.0,67214.0,8361.0,2937.0,1911.0,7989.0,4974.0,4020.0,1407.0,0.0,6659.0
2023-07-22,1014.6,94.0,25.1,23.9,0.5,90.0,396.0,7470.0,2034.0,9954.0,44730.0,498816.0,54.0,136.0,9000.0,3172.0,1773.0,4216.0,3637.0,2892.0,1206.0,7926.0,5324.0
2023-07-24,1010.9,99.0,25.4,23.8,0.9,216.0,1098.0,9522.0,540.0,7146.0,36450.0,905532.0,108.0,31750.0,6806.0,3361.0,1943.0,6254.0,4575.0,2605.0,1227.0,4444.0,6367.0
2023-07-25,1014.5,99.0,25.6,24.0,0.8,90.0,3348.0,5022.0,288.0,6444.0,33930.0,516534.0,18.0,32980.0,9389.0,3268.0,2339.0,7066.0,6052.0,3187.0,1397.0,5556.0,6448.0
2023-07-26,1015.8,96.0,27.5,26.2,0.6,342.0,324.0,11574.0,900.0,8172.0,28134.0,453834.0,0.0,40718.0,6930.0,3679.0,2186.0,6972.0,4832.0,3235.0,1381.0,0.0,6692.0
2023-07-27,1014.9,93.0,27.8,26.9,0.7,72.0,1746.0,3042.0,1530.0,7740.0,66384.0,467352.0,0.0,336.0,8750.0,3510.0,1969.0,2884.0,3734.0,1612.0,1079.0,0.0,3440.0
2023-07-28,1014.7,91.0,28.5,27.3,0.9,36.0,1134.0,1380.0,1062.0,6228.0,23616.0,392820.0,0.0,90130.0,6944.0,3679.0,1378.0,6770.0,3837.0,3824.0,1215.0,0.0,7096.0
2023-07-29,1014.7,93.0,28.5,27.6,1.1,522.0,3420.0,2610.0,954.0,5058.0,27378.0,376254.0,36.0,25900.0,9590.0,3355.0,1469.0,5912.0,4684.0,3884.0,1341.0,3333.0,7269.0
2023-07-31,1012.5,86.0,29.5,28.9,0.5,450.0,1890.0,1980.0,270.0,3618.0,20016.0,229194.0,0.0,8142.0,5884.0,3471.0,1733.0,8981.0,7098.0,4719.0,1262.0,0.0,6555.0
2023-08-01,1010.7,91.0,29.4,28.4,0.6,1890.0,2334.0,126.0,36.0,396.0,1386.0,194640.0,54.0,7680.0,6228.0,5440.0,1960.0,13472.0,11452.0,6913.0,1188.0,4444.0,6369.0
2023-08-02,1008.2,92.0,29.0,27.6,0.7,1188.0,900.0,540.0,0.0,0.0,0.0,0.0,90.0,288.0,8040.0,4678.0,2056.0,0.0,0.0,0.0,0.0,3367.0,2319.0
2023-08-03,1006.7,89.0,29.6,27.8,1.0,2304.0,0.0,0.0,0.0,0.0,0.0,17304.0,0.0,33640.0,5749.0,0.0,0.0,0.0,0.0,0.0,781.0,0.0,7245.0
2023-08-04,1004.8,85.0,30.0,28.8,1.9,0.0,36.0,0.0,0.0,0.0,0.0,3006.0,0.0,46514.0,0.0,3333.0,0.0,0.0,0.0,0.0,1459.0,0.0,7762.0
2023-08-05,1000.4,91.0,29.8,29.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.0
2023-08-07,998.4,89.0,29.9,28.8,1.7,1512.0,7902.0,6174.0,702.0,1674.0,4338.0,60246.0,0.0,29370.0,7811.0,5130.0,2528.0,19231.0,11305.0,7876.0,1760.0,0.0,7750.0
2023-08-08,1000.6,91.0,29.0,28.4,2.1,13320.0,198.0,126.0,1386.0,8460.0,29610.0,301320.0,0.0,64140.0,4886.0,4702.0,1175.0,12413.0,8328.0,3976.0,1357.0,0.0,7935.0
2023-08-09,998.2,94.0,27.8,27.5,2.4,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61140.0,11593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7748.0
2023-08-11,1002.9,89.0,28.2,27.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,19980.0,0.0,0.0,0.0,0.0,0.0,0.0,2898.0,0.0,7901.0
2023-08-12,1004.1,86.0,28.1,27.1,0.6,126.0,54.0,306.0,0.0,0.0,0.0,2556.0,0.0,1372.0,7619.0,3667.0,2222.0,0.0,0.0,0.0,2354.0,0.0,7314.0
2023-08-14,1005.4,89.0,27.9,27.2,1.1,7614.0,228.0,288.0,3546.0,26604.0,93240.0,212064.0,0.0,25760.0,6034.0,3167.0,1524.0,6019.0,4041.0,3210.0,1291.0,0.0,7592.0
2023-08-15,1004.3,85.0,27.5,26.8,1.4,378.0,3114.0,216.0,4374.0,18234.0,47070.0,252936.0,0.0,1366.0,8635.0,4069.0,2421.0,4481.0,4391.0,3152.0,1126.0,0.0,3937.0
2023-08-16,1004.7,89.0,27.2,27.0,1.1,1278.0,1170.0,810.0,144.0,4320.0,15012.0,201294.0,0.0,0.0,5857.0,3284.0,2148.0,10278.0,7438.0,4717.0,1298.0,0.0,0.0
2023-08-17,1005.4,91.0,27.0,27.2,1.0,954.0,2034.0,864.0,306.0,3546.0,26766.0,241896.0,0.0,466.0,9492.0,4022.0,1741.0,9869.0,7834.0,3276.0,877.0,0.0,5313.0
2023-08-18,1006.9,94.0,27.4,27.2,0.7,684.0,972.0,252.0,180.0,4014.0,20304.0,160128.0,0.0,14504.0,7756.0,3960.0,1579.0,11444.0,7958.0,3124.0,1036.0,0.0,10191.0
2023-08-19,1009.8,96.0,28.2,27.3,0.9,702.0,180.0,756.0,72.0,1098.0,7722.0,81558.0,0.0,80.0,8648.0,4167.0,1819.0,13611.0,9117.0,4866.0,1175.0,0.0,2963.0
2023-08-21,1009.6,87.0,29.5,28.9,0.3,1674.0,3906.0,486.0,36.0,16182.0,50850.0,421536.0,0.0,96380.0,9691.0,4358.0,1551.0,6111.0,3817.0,2267.0,1026.0,0.0,8838.0
2023-08-22,1006.7,89.0,29.7,28.7,0.4,1710.0,2880.0,1422.0,2034.0,45990.0,108810.0,181602.0,54.0,998.0,8723.0,4103.0,1934.0,5140.0,3944.0,2458.0,1196.0,3704.0,7180.0
2023-08-23,1006.6,88.0,29.8,28.6,0.8,288.0,90.0,1182.0,1962.0,18360.0,57870.0,108012.0,0.0,360.0,6438.0,4044.0,1726.0,6185.0,5141.0,2688.0,1183.0,0.0,6722.0
2023-08-24,1007.1,90.0,28.9,28.8,1.6,8010.0,6480.0,4338.0,396.0,738.0,2700.0,143394.0,72.0,360.0,7305.0,4059.0,2099.0,6288.0,6077.0,4409.0,1126.0,3472.0,2122.0
2023-08-25,1008.2,87.0,28.1,27.3,0.8,4266.0,4914.0,5112.0,234.0,1728.0,11826.0,84474.0,0.0,131530.0,7021.0,4761.0,2117.0,8675.0,11209.0,2798.0,585.0,0.0,9233.0
2023-08-26,1008.9,87.0,28.4,28.0,0.4,882.0,2160.0,468.0,2304.0,20970.0,32886.0,90504.0,0.0,854.0,9480.0,4282.0,1897.0,5877.0,4454.0,4052.0,1685.0,0.0,6371.0
2023-08-28,1007.8,92.0,28.4,28.2,1.2,5706.0,3006.0,1020.0,540.0,5994.0,16992.0,263712.0,0.0,179392.0,7913.0,3983.0,2303.0,16111.0,7276.0,4397.0,1013.0,0.0,8569.0
2023-08-29,1007.9,91.0,28.9,28.0,1.6,3222.0,3816.0,1440.0,792.0,3258.0,9972.0,73350.0,18.0,102578.0,6983.0,4166.0,1860.0,7096.0,5579.0,2702.0,758.0,2389.0,9575.0
2023-08-30,1008.9,91.0,29.2,27.5,1.0,11934.0,9082.0,4140.0,0.0,90.0,1152.0,17856.0,0.0,21960.0,8440.0,6132.0,4147.0,0.0,16556.0,2428.0,1426.0,0.0,8047.0
2023-08-31,1009.4,95.0,27.6,27.9,0.7,18.0,540.0,2646.0,0.0,0.0,0.0,576.0,0.0,0.0,5556.0,4167.0,2020.0,0.0,0.0,0.0,1616.0,0.0,0.0
2023-09-01,1010.8,96.0,26.7,26.8,1.5,36.0,18.0,0.0,0.0,0.0,0.0,1638.0,0.0,69794.0,16444.0,2778.0,0.0,0.0,0.0,0.0,1582.0,0.0,9868.0
2023-09-02,1011.8,94.0,26.5,27.0,0.9,18.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,36.0,7778.0,0.0,2319.0,0.0,0.0,0.0,0.0,0.0,4389.0
2023-09-04,1011.3,89.0,28.0,27.2,1.1,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,2222.0,0.0,0.0,0.0,0.0,0.0,2597.0
2023-09-05,1010.3,77.0,28.0,27.6,2.0,306.0,0.0,54.0,36.0,108.0,1008.0,648.0,0.0,14468.0,8072.0,0.0,1889.0,20000.0,8889.0,4816.0,2545.0,0.0,8170.0
2023-09-06,1010.8,81.0,27.6,27.8,2.2,648.0,72.0,18.0,9612.0,58194.0,172422.0,363600.0,0.0,59880.0,8153.0,4000.0,1111.0,7163.0,5586.0,2988.0,1626.0,0.0,9163.0
2023-09-07,1013.0,77.0,27.0,27.6,2.0,19206.0,756.0,54.0,4248.0,16326.0,55440.0,188874.0,0.0,29920.0,6341.0,3340.0,1222.0,6589.0,6330.0,4852.0,1986.0,0.0,9155.0
2023-09-09,1011.5,75.0,26.0,27.1,0.8,324.0,126.0,198.0,12906.0,52200.0,124758.0,310248.0,0.0,0.0,8225.0,3690.0,1934.0,5084.0,4681.0,3656.0,1832.0,0.0,0.0
2023-09-11,1009.5,87.0,27.1,26.1,0.6,3762.0,414.0,846.0,8514.0,35118.0,140328.0,438678.0,0.0,77552.0,11264.0,4297.0,1454.0,5685.0,4692.0,2671.0,1554.0,0.0,9513.0
2023-09-12,1010.9,86.0,27.9,27.2,0.3,2484.0,252.0,126.0,4518.0,24984.0,118926.0,279396.0,0.0,79782.0,8891.0,3321.0,6508.0,4573.0,4555.0,2919.0,1633.0,0.0,9525.0
2023-09-13,1010.2,91.0,27.8,27.4,0.4,2196.0,576.0,270.0,7992.0,45936.0,166824.0,272430.0,0.0,34218.0,9629.0,3715.0,2556.0,4969.0,4341.0,2381.0,1562.0,0.0,9463.0
2023-09-14,1011.9,92.0,26.6,27.6,1.0,3042.0,990.0,558.0,6858.0,41940.0,130482.0,464940.0,18.0,15968.0,10828.0,3978.0,1778.0,4612.0,3645.0,2371.0,1424.0,3333.0,9849.0
2023-09-15,1013.1,92.0,27.3,27.6,1.0,1854.0,198.0,1116.0,990.0,5634.0,36594.0,105336.0,468.0,3874.0,8480.0,4596.0,1171.0,5758.0,4130.0,2191.0,1441.0,5278.0,9644.0
2023-09-16,1012.6,94.0,27.7,27.4,0.8,3960.0,1008.0,1476.0,2988.0,9198.0,30654.0,159750.0,0.0,22958.0,8464.0,4393.0,1801.0,6070.0,5029.0,3085.0,1377.0,0.0,9778.0
2023-09-17,1011.2,91.0,27.4,27.4,1.1,666.0,450.0,972.0,900.0,8946.0,25938.0,86022.0,18.0,402.0,8390.0,3707.0,1468.0,4708.0,3652.0,2019.0,1199.0,2778.0,3794.0
2023-09-18,1012.8,89.0,27.5,27.2,0.7,216.0,180.0,270.0,1134.0,9180.0,49248.0,130194.0,0.0,44974.0,9426.0,4272.0,1778.0,7817.0,4951.0,2441.0,1538.0,0.0,10464.0
2023-09-19,1014.0,87.0,27.0,26.3,0.4,756.0,126.0,72.0,1980.0,11196.0,41076.0,116334.0,0.0,37900.0,11234.0,4444.0,1736.0,5863.0,5381.0,2403.0,1355.0,0.0,9887.0
2023-09-20,1010.0,89.0,26.8,26.1,0.6,2340.0,216.0,324.0,1242.0,13572.0,46044.0,104364.0,0.0,5648.0,11588.0,4074.0,1383.0,6441.0,5462.0,3034.0,1347.0,0.0,9569.0
2023-09-21,1009.4,86.0,24.5,25.9,2.3,162.0,504.0,486.0,198.0,1206.0,19134.0,49266.0,18.0,22520.0,7099.0,3923.0,1107.0,5404.0,9502.0,2513.0,1503.0,3667.0,10369.0
2023-09-22,1015.0,76.0,24.7,26.5,1.5,9756.0,324.0,936.0,1602.0,8208.0,22428.0,93006.0,0.0,1480.0,9139.0,3586.0,2018.0,8736.0,6969.0,3807.0,1406.0,0.0,8178.0
2023-09-23,1018.0,75.0,24.9,26.6,1.6,90.0,18.0,72.0,0.0,0.0,0.0,12456.0,0.0,22918.0,12611.0,3333.0,2778.0,0.0,0.0,0.0,2123.0,0.0,9352.0
2023-09-24,1017.6,75.0,25.5,26.4,2.5,72.0,0.0,0.0,882.0,2088.0,13842.0,39672.0,0.0,0.0,8667.0,0.0,0.0,7863.0,6923.0,4862.0,1831.0,0.0,0.0
2023-09-25,1015.2,83.0,25.5,26.0,1.4,378.0,54.0,90.0,4770.0,20700.0,73098.0,227862.0,0.0,54.0,9730.0,3537.0,1556.0,7539.0,6349.0,3871.0,1544.0,0.0,6426.0
2023-09-26,1013.1,91.0,26.2,25.9,0.7,2520.0,612.0,180.0,6642.0,22248.0,87498.0,339402.0,0.0,1846.0,14681.0,3792.0,1756.0,7406.0,6083.0,3641.0,1570.0,0.0,8348.0
2023-09-27,1011.4,86.0,26.3,25.3,0.6,774.0,486.0,252.0,864.0,6642.0,34776.0,160326.0,0.0,1924.0,10567.0,4051.0,1389.0,6365.0,4809.0,2549.0,1309.0,0.0,7004.0
2023-09-28,1012.9,82.0,26.3,25.1,0.5,180.0,90.0,126.0,810.0,540.0,13428.0,309684.0,0.0,0.0,6644.0,3956.0,1548.0,5210.0,6130.0,2772.0,1051.0,0.0,0.0
2023-10-04,1013.1,71.0,23.3,24.6,0.7,5400.0,342.0,90.0,0.0,0.0,0.0,3006.0,0.0,9570.0,10705.0,2977.0,2222.0,0.0,0.0,0.0,2170.0,0.0,9096.0
2023-10-05,1014.0,48.0,21.4,24.7,1.0,2808.0,90.0,270.0,36.0,126.0,864.0,36810.0,0.0,6546.0,10707.0,3778.0,2148.0,10556.0,10571.0,6586.0,1429.0,0.0,9152.0
2023-10-06,1018.0,54.0,20.7,24.2,1.2,1728.0,450.0,684.0,0.0,0.0,0.0,882.0,0.0,5692.0,11733.0,3511.0,2098.0,0.0,0.0,0.0,1762.0,0.0,8962.0
2023-10-07,1020.8,69.0,23.0,23.6,1.4,7452.0,2070.0,18.0,0.0,0.0,0.0,270.0,18.0,756.0,11235.0,4897.0,2500.0,0.0,0.0,0.0,1111.0,1667.0,5690.0
2023-10-08,1021.0,70.0,23.3,23.6,2.1,648.0,396.0,108.0,684.0,2178.0,21006.0,226062.0,0.0,40.0,8526.0,3745.0,741.0,8009.0,7044.0,3964.0,1455.0,0.0,7500.0
2023-10-09,1018.2,80.0,22.8,23.2,1.4,10188.0,2610.0,54.0,0.0,0.0,2538.0,6066.0,0.0,490.0,11993.0,4161.0,2333.0,0.0,0.0,7388.0,2875.0,0.0,7206.0
2023-10-10,1019.5,69.0,22.5,23.0,1.0,9480.0,1676.0,802.0,810.0,3654.0,24570.0,124506.0,18.0,1334.0,9080.0,4434.0,1980.0,13958.0,9437.0,5124.0,1974.0,2222.0,4618.0
2023-10-11,1023.1,67.0,22.9,22.9,1.5,990.0,396.0,72.0,738.0,3312.0,26802.0,147816.0,18.0,788.0,9605.0,4020.0,2222.0,14133.0,10072.0,4094.0,1889.0,1389.0,5400.0
2023-10-12,1023.1,65.0,22.7,22.6,1.3,1602.0,72.0,810.0,198.0,1242.0,25164.0,199350.0,0.0,1838.0,9235.0,3403.0,2290.0,13939.0,10705.0,4314.0,1965.0,0.0,8771.0
2023-10-13,1017.2,70.0,23.0,22.0,1.0,4230.0,612.0,3060.0,0.0,54.0,7866.0,82512.0,0.0,1394.0,9998.0,3856.0,2413.0,0.0,10000.0,3941.0,1846.0,0.0,8268.0
2023-10-14,1010.2,70.0,22.7,22.0,0.6,486.0,144.0,90.0,1224.0,5634.0,43686.0,265050.0,18.0,720.0,10741.0,4993.0,1722.0,8239.0,6609.0,4019.0,1826.0,1667.0,4028.0
2023-10-15,1010.4,66.0,21.4,21.4,0.7,324.0,306.0,90.0,1962.0,9576.0,75006.0,366030.0,0.0,0.0,9910.0,4324.0,1389.0,8316.0,6720.0,4033.0,1889.0,0.0,0.0
2023-10-17,1018.3,55.0,20.3,21.8,0.9,5382.0,342.0,2610.0,162.0,198.0,1620.0,8190.0,0.0,1256.0,10647.0,4488.0,2420.0,10000.0,7056.0,4352.0,2537.0,0.0,5242.0
2023-10-18,1020.0,74.0,21.7,22.1,0.6,1962.0,72.0,1800.0,0.0,0.0,0.0,90.0,0.0,4782.0,9801.0,4375.0,2102.0,0.0,0.0,0.0,1778.0,0.0,8693.0
2023-10-19,1016.3,82.0,22.0,21.6,0.5,6678.0,792.0,4446.0,252.0,3690.0,46800.0,353646.0,0.0,1402.0,10706.0,4710.0,1785.0,13492.0,9098.0,3995.0,1770.0,0.0,9045.0
2023-10-20,1015.0,60.0,18.4,21.3,0.8,3924.0,594.0,3708.0,1386.0,7470.0,58302.0,708306.0,0.0,1502.0,10067.0,5008.0,2167.0,9448.0,8365.0,3805.0,1754.0,0.0,4085.0
2023-10-21,1020.6,55.0,17.2,21.5,1.1,3348.0,1296.0,1602.0,3474.0,11484.0,77634.0,742860.0,0.0,3134.0,9574.0,3212.0,2044.0,7639.0,6861.0,3629.0,1559.0,0.0,8185.0
